timestamp_utc,system_time_s,state_lat,state_lon,state_alt,state_relative_alt,state_fix_type,state_satellites,state_hdop,state_baro_alt,state_heading,state_climb,slam_timestamp_s,slam_x,slam_y,slam_z,slam_qw,slam_qx,slam_qy,slam_qz,slam_lat,slam_lon,slam_alt,mode
2025-11-13T07:51:45.739392+00:00,6209.098673884,-7.2823504,112.7923504,18.02,3.025,,,,,,,,,,,,,,,,,,1
2025-11-13T07:51:45.740146+00:00,6209.099423464,-7.2823504,112.7923504,18.02,3.025,6,10,1.21,18.020000457763672,50.0,0.010978170670568943,,,,,,,,,,,,1
2025-11-13T07:51:45.903771+00:00,6209.263054269,-7.2823504,112.7923504,18.02,3.025,6,10,1.21,18.020000457763672,50.0,0.010978170670568943,,,,,,,,,,,,1
2025-11-13T07:51:46.139641+00:00,6209.498925554,-7.2823504,112.7923504,18.02,3.023,6,10,1.21,18.020000457763672,50.0,0.012652700766921043,,,,,,,,,,,,1
2025-11-13T07:51:46.390310+00:00,6209.749598193,-7.2823504,112.7923504,18.02,3.023,6,10,1.21,18.020000457763672,50.0,0.014032088220119476,,,,,,,,,,,,1
2025-11-13T07:51:46.536068+00:00,6209.895348848,-7.2823504,112.7923504,18.02,3.022,6,10,1.21,18.020000457763672,50.0,0.016578994691371918,,,,,,,,,,,,1
2025-11-13T07:51:46.668271+00:00,6210.027555464,-7.2823504,112.7923504,18.02,3.022,6,10,1.21,18.020000457763672,50.0,0.016578994691371918,,,,,,,,,,,,1
2025-11-13T07:51:46.778145+00:00,6210.137429915,-7.2823504,112.7923504,18.02,3.023,6,10,1.21,18.020000457763672,50.0,0.016362514346837997,,,,,,,,,,,,1
2025-11-13T07:51:46.933639+00:00,6210.29292422,-7.2823504,112.7923504,18.02,3.023,6,10,1.21,18.020000457763672,50.0,0.016362514346837997,,,,,,,,,,,,1
2025-11-13T07:51:47.143601+00:00,6210.502887799,-7.2823504,112.7923504,18.02,3.023,6,10,1.21,18.020000457763672,50.0,0.01738912984728813,,,,,,,,,,,,1
2025-11-13T07:51:47.289057+00:00,6210.648337666,-7.2823504,112.7923504,18.02,3.024,6,10,1.21,18.020000457763672,50.0,0.015778517350554466,,,,,,,,,,,,1
2025-11-13T07:51:47.444570+00:00,6210.803856576,-7.2823504,112.7923504,18.02,3.024,6,10,1.21,18.020000457763672,50.0,0.015778517350554466,,,,,,,,,,,,1
2025-11-13T07:51:47.650174+00:00,6211.009457552,-7.2823504,112.7923504,18.02,3.025,6,10,1.21,18.020000457763672,50.0,0.014702538028359413,,,,,,,,,,,,1
2025-11-13T07:51:47.766514+00:00,6211.125797373,-7.2823504,112.7923504,18.02,3.026,6,10,1.21,18.020000457763672,50.0,0.015212231315672398,,,,,,,,,,,,1
2025-11-13T07:51:47.867710+00:00,6211.226993726,-7.2823504,112.7923504,18.02,3.026,6,10,1.21,18.020000457763672,50.0,0.015212231315672398,,,,,,,,,,,,1
2025-11-13T07:51:47.988173+00:00,6211.347455982,-7.2823504,112.7923504,18.02,3.026,6,10,1.21,18.020000457763672,50.0,0.015212231315672398,,,,,,,,,,,,1
2025-11-13T07:51:48.197005+00:00,6211.556292192,-7.2823504,112.7923504,18.02,3.028,6,10,1.21,18.020000457763672,50.0,0.013963794335722923,,,,,,,,,,,,1
2025-11-13T07:51:48.408850+00:00,6211.768136354,-7.2823504,112.7923504,18.02,3.029,6,10,1.21,18.020000457763672,50.0,0.015523375943303108,,,,,,,,,,,,1
2025-11-13T07:51:48.533653+00:00,6211.892933229,-7.2823504,112.7923504,18.03,3.031,6,10,1.21,18.029998779296875,50.0,0.02786884270608425,,,,,,,,,,,,1
2025-11-13T07:51:48.675003+00:00,6212.034283663,-7.2823504,112.7923504,18.03,3.031,6,10,1.21,18.029998779296875,50.0,0.02786884270608425,,,,,,,,,,,,1
2025-11-13T07:51:48.780251+00:00,6212.139531907,-7.2823504,112.7923506,18.03,3.038,6,10,1.21,18.029998779296875,51.0,0.05546670779585838,,,,,,,,,,,,1
2025-11-13T07:51:48.934683+00:00,6212.293975733,-7.2823504,112.7923506,18.03,3.038,6,10,1.21,18.029998779296875,51.0,0.05546670779585838,,,,,,,,,,,,1
2025-11-13T07:51:49.036905+00:00,6212.396187716,-7.2823504,112.792351,18.05,3.053,6,10,1.21,18.049999237060547,51.0,0.09275224804878235,,,,,,,,,,,,1
2025-11-13T07:51:49.198233+00:00,6212.557520705,-7.2823504,112.792351,18.05,3.053,6,10,1.21,18.049999237060547,51.0,0.09275224804878235,6212.552386047,0.016284514112684955,-0.011107994995631766,0.015136568790683485,0.9995791839644582,-0.0196895883086343,-0.0013117378678380986,0.02126157193036901,,,,1
2025-11-13T07:51:49.407013+00:00,6212.766297166,-7.2823504,112.7923516,18.07,3.077,6,10,1.21,18.06999969482422,53.0,0.1370476633310318,6212.731226789,0.024699198919083405,-0.019754337193418632,0.019008256616951248,0.9994093948829552,-0.019755392794060956,0.005422190568267525,0.02758959450008263,,,,1
2025-11-13T07:51:49.538860+00:00,6212.898142869,-7.2823504,112.7923526,18.11,3.112,6,10,1.21,18.10999870300293,55.0,0.186056986451149,6212.859860508,0.03456224645786372,-0.028924030663038874,0.02360394200316514,0.9991386467723733,-0.019779613707846325,0.01191717505213605,0.03447770796059196,,,,1
2025-11-13T07:51:49.671347+00:00,6213.030632466,-7.2823504,112.7923526,18.11,3.112,6,10,1.21,18.10999870300293,55.0,0.186056986451149,6213.007617604,0.04881013840204788,-0.045122828999492,0.029519428318683608,0.9985979869738207,-0.020363000572037694,0.02143343846801073,0.04390918280922682,,,,1
2025-11-13T07:51:49.777971+00:00,6213.137252056,-7.2823504,112.7923537,18.15,3.158,6,10,1.21,18.149999618530273,57.0,0.2343806028366089,6213.121912888,0.05732682657583271,-0.0554749724722675,0.03311514485331393,0.9982838036287192,-0.021202708444666592,0.025799671570206562,0.048106855166979844,,,,1
2025-11-13T07:51:49.929088+00:00,6213.288372197,-7.2823504,112.7923537,18.15,3.158,6,10,1.21,18.149999618530273,57.0,0.2343806028366089,6213.278933042,0.06918487344845124,-0.06949839839879271,0.03867577243696012,0.997837850030523,-0.021551244817373614,0.03154750611052791,0.05347825494059367,,,,1
2025-11-13T07:51:50.047784+00:00,6213.407065622,-7.2823504,112.7923552,18.21,3.216,6,10,1.21,18.209999084472656,59.0,0.28496697545051575,6213.369173986,0.08390976118184995,-0.08680167159075436,0.04522090322910648,0.9973534180766398,-0.022027304287845065,0.036423080580381295,0.05894333310637506,,,,1
2025-11-13T07:51:50.203156+00:00,6213.562442057,-7.2823504,112.7923552,18.21,3.216,6,10,1.21,18.209999084472656,59.0,0.28496697545051575,6213.519898453,0.09867461327096107,-0.10446327157216681,0.05204800508498542,0.9969657032680186,-0.02212778805922442,0.04041681222569988,0.06273937194795375,,,,1
2025-11-13T07:51:50.412930+00:00,6213.772213304,-7.2823504,112.792357,18.28,3.289,6,10,1.21,18.279998779296875,60.0,0.33620545268058777,6213.761352727,0.1289345061564669,-0.14031694097719472,0.06652687874032474,0.9964101279286033,-0.022539177787482222,0.04510506469208081,0.06800276145195815,,,,1
2025-11-13T07:51:50.534894+00:00,6213.894174031,-7.2823504,112.792359,18.37,3.371,6,10,1.21,18.369998931884766,60.0,0.38432615995407104,6213.87622803,0.1420006271207823,-0.1583587627770809,0.07257262683183062,0.9961813639209129,-0.022499003992718314,0.0474194934674875,0.06977017009648312,,,,1
2025-11-13T07:51:50.680083+00:00,6214.039368172,-7.2823504,112.792359,18.37,3.371,6,10,1.21,18.369998931884766,60.0,0.38432615995407104,6214.02741579,0.16502452355887,-0.18660800976868896,0.08388547759327124,0.9958177963049014,-0.023003456156547072,0.049708137002543167,0.07312221743793038,,,,1
2025-11-13T07:51:50.781002+00:00,6214.140282942,-7.2823504,112.7923613,18.46,3.466,6,10,1.21,18.459999084472656,61.0,0.4306696951389313,6214.125972812,0.1794208339940124,-0.20719577280542675,0.08927333250869993,0.9956859373614589,-0.022686618533925736,0.05165354197311577,0.07366643117296028,,,,1
