timestamp_utc,system_time_s,state_lat,state_lon,state_alt,state_relative_alt,state_fix_type,state_satellites,state_hdop,state_baro_alt,state_heading,state_climb,slam_timestamp_s,slam_x,slam_y,slam_z,slam_qw,slam_qx,slam_qy,slam_qz,slam_lat,slam_lon,slam_alt,mode
2025-11-09T23:17:40.433159+00:00,2592.139815917,-7.2823512,112.79235,18.12,3.026,,,,,,,,,,,,,,,,,,1
2025-11-09T23:17:40.434104+00:00,2592.140758143,-7.2823512,112.79235,18.12,3.026,6,10,1.21,18.119998931884766,279.0,0.011270372197031975,,,,,,,,,,,,1
2025-11-09T23:17:40.584577+00:00,2592.291234923,-7.2823512,112.79235,18.12,3.026,6,10,1.21,18.119998931884766,279.0,0.011270372197031975,,,,,,,,,,,,1
2025-11-09T23:17:40.730255+00:00,2592.436915015,-7.2823512,112.79235,18.12,3.025,6,10,1.21,18.119998931884766,279.0,0.010283761657774448,,,,,,,,,,,,1
2025-11-09T23:17:40.880880+00:00,2592.587540958,-7.2823512,112.79235,18.12,3.025,6,10,1.21,18.119998931884766,279.0,0.010283761657774448,,,,,,,,,,,,1
2025-11-09T23:17:40.982211+00:00,2592.688873453,-7.2823512,112.79235,18.12,3.023,6,10,1.21,18.119998931884766,279.0,0.013225074857473373,,,,,,,,,,,,1
2025-11-09T23:17:41.132795+00:00,2592.839457061,-7.2823512,112.79235,18.12,3.023,6,10,1.21,18.119998931884766,279.0,0.013225074857473373,,,,,,,,,,,,1
2025-11-09T23:17:41.234887+00:00,2592.941542459,-7.2823512,112.79235,18.12,3.02,6,10,1.21,18.119998931884766,279.0,0.014417783357203007,,,,,,,,,,,,1
2025-11-09T23:17:41.429141+00:00,2593.13579548,-7.2823512,112.79235,18.12,3.02,6,10,1.21,18.119998931884766,279.0,0.014417783357203007,,,,,,,,,,,,1
2025-11-09T23:17:41.630650+00:00,2593.337312865,-7.2823512,112.79235,18.11,3.017,6,10,1.21,18.10999870300293,279.0,0.01670076884329319,,,,,,,,,,,,1
2025-11-09T23:17:41.732596+00:00,2593.439267491,-7.2823512,112.79235,18.11,3.015,6,10,1.21,18.10999870300293,279.0,0.018860507756471634,,,,,,,,,,,,1
2025-11-09T23:17:41.883223+00:00,2593.589884576,-7.2823512,112.79235,18.11,3.015,6,10,1.21,18.10999870300293,279.0,0.018860507756471634,,,,,,,,,,,,1
2025-11-09T23:17:42.084627+00:00,2593.791290684,-7.2823512,112.79235,18.11,3.014,6,10,1.21,18.10999870300293,279.0,0.022785987704992294,,,,,,,,,,,,1
2025-11-09T23:17:42.194331+00:00,2593.900986865,-7.2823512,112.79235,18.11,3.013,6,10,1.21,18.10999870300293,279.0,0.02634219266474247,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:42.297023+00:00,2594.003681444,-7.2823512,112.79235,18.11,3.013,6,10,1.21,18.10999870300293,279.0,0.02634219266474247,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:42.436760+00:00,2594.143422333,-7.2823512,112.79235,18.11,3.014,6,10,1.21,18.10999870300293,279.0,0.027417229488492012,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:42.599336+00:00,2594.305999985,-7.2823512,112.79235,18.11,3.014,6,10,1.21,18.10999870300293,279.0,0.027417229488492012,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:42.869406+00:00,2594.57606767,-7.2823512,112.79235,18.11,3.015,6,10,1.21,18.10999870300293,279.0,0.024959666654467583,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:42.990592+00:00,2594.697252575,-7.2823513,112.7923499,18.11,3.016,6,10,1.21,18.10999870300293,279.0,0.023564333096146584,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.161685+00:00,2594.868342398,-7.2823513,112.7923499,18.11,3.016,6,10,1.21,18.10999870300293,279.0,0.023564333096146584,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.291396+00:00,2594.998051524,-7.2823513,112.7923499,18.11,3.017,6,10,1.21,18.10999870300293,279.0,0.022213373333215714,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.444205+00:00,2595.150871123,-7.2823513,112.7923499,18.11,3.019,6,10,1.21,18.10999870300293,279.0,0.022257326170802116,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.610687+00:00,2595.317358565,-7.2823513,112.7923499,18.11,3.019,6,10,1.21,18.10999870300293,279.0,0.022257326170802116,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.742184+00:00,2595.448844177,-7.2823513,112.7923499,18.12,3.02,6,10,1.21,18.119998931884766,279.0,0.01967478170990944,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:43.898049+00:00,2595.60471215,-7.2823513,112.7923499,18.12,3.02,6,10,1.21,18.119998931884766,279.0,0.01967478170990944,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:44.130861+00:00,2595.837519708,-7.2823513,112.7923499,18.12,3.022,6,10,1.21,18.119998931884766,279.0,0.019034720957279205,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:44.244536+00:00,2595.95119251,-7.2823513,112.7923499,18.12,3.024,6,10,1.21,18.119998931884766,279.0,0.016168808564543724,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:44.440530+00:00,2596.147185463,-7.2823512,112.7923499,18.12,3.026,6,10,1.21,18.119998931884766,279.0,0.015347565524280071,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:44.608656+00:00,2596.31531633,-7.2823512,112.7923499,18.12,3.026,6,10,1.21,18.119998931884766,279.0,0.015347565524280071,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:17:44.738955+00:00,2596.445615873,-7.2823512,112.7923499,18.12,3.027,6,10,1.21,18.119998931884766,279.0,0.01319803111255169,2593.812966771,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
