timestamp_utc,system_time_s,state_lat,state_lon,state_alt,state_relative_alt,state_fix_type,state_satellites,state_hdop,state_baro_alt,state_heading,state_climb,slam_timestamp_s,slam_x,slam_y,slam_z,slam_qw,slam_qx,slam_qy,slam_qz,slam_lat,slam_lon,slam_alt,mode
2025-11-09T23:41:16.747907+00:00,4008.454566119,-7.2823509,112.7923509,18.04,3.04,,,,,,,,,,,,,,,,,,1
2025-11-09T23:41:16.748786+00:00,4008.455436978,-7.2823509,112.7923509,18.04,3.04,6,10,1.21,18.03999900817871,140.0,-0.000830547243822366,,,,,,,,,,,,1
2025-11-09T23:41:16.899505+00:00,4008.606166469,-7.2823509,112.7923509,18.04,3.04,6,10,1.21,18.03999900817871,140.0,-0.000830547243822366,,,,,,,,,,,,1
2025-11-09T23:41:17.033638+00:00,4008.740295555,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0017916006036102772,,,,,,,,,,,,1
2025-11-09T23:41:17.184291+00:00,4008.890960948,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0017916006036102772,,,,,,,,,,,,1
2025-11-09T23:41:17.285650+00:00,4008.992305668,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,0.0002693920396268368,,,,,,,,,,,,1
2025-11-09T23:41:17.436364+00:00,4009.143033921,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,0.0002693920396268368,,,,,,,,,,,,1
2025-11-09T23:41:17.537862+00:00,4009.244522996,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0001349538069916889,,,,,,,,,,,,1
2025-11-09T23:41:17.732976+00:00,4009.439642579,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0001349538069916889,,,,,,,,,,,,1
2025-11-09T23:41:17.935172+00:00,4009.64183418,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.00038388435496017337,,,,,,,,,,,,1
2025-11-09T23:41:18.036990+00:00,4009.743655374,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0007842592312954366,,,,,,,,,,,,1
2025-11-09T23:41:18.187608+00:00,4009.894273634,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,-0.0007842592312954366,,,,,,,,,,,,1
2025-11-09T23:41:18.289221+00:00,4009.995877371,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,0.0009879044955596328,,,,,,,,,,,,1
2025-11-09T23:41:18.439845+00:00,4010.146506536,-7.2823509,112.7923509,18.03,3.039,6,10,1.21,18.029998779296875,140.0,0.0009879044955596328,,,,,,,,,,,,1
2025-11-09T23:41:18.543481+00:00,4010.250153409,-7.2823509,112.7923509,18.04,3.04,6,10,1.21,18.03999900817871,140.0,0.0011743734357878566,,,,,,,,,,,,1
2025-11-09T23:41:18.732208+00:00,4010.438864152,-7.2823509,112.7923509,18.04,3.04,6,10,1.21,18.03999900817871,140.0,0.0011743734357878566,,,,,,,,,,,,1
2025-11-09T23:41:18.933725+00:00,4010.640383507,-7.2823509,112.7923509,18.04,3.04,6,10,1.21,18.03999900817871,140.0,0.0011215180857107043,,,,,,,,,,,,1
2025-11-09T23:41:19.038336+00:00,4010.744992511,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.000690589367877692,,,,,,,,,,,,1
2025-11-09T23:41:19.188811+00:00,4010.895473868,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.000690589367877692,,,,,,,,,,,,1
2025-11-09T23:41:19.390147+00:00,4011.096805035,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.0009475969709455967,,,,,,,,,,,,1
2025-11-09T23:41:19.533211+00:00,4011.239866547,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.00250446330755949,,,,,,,,,,,,1
2025-11-09T23:41:19.734004+00:00,4011.440662233,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.00250446330755949,,,,,,,,,,,,1
2025-11-09T23:41:19.935381+00:00,4011.642041924,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.002470241626724601,,,,,,,,,,,,1
2025-11-09T23:41:20.036462+00:00,4011.7431167,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.000618812395259738,,,,,,,,,,,,1
2025-11-09T23:41:20.187041+00:00,4011.893699858,-7.2823509,112.7923509,18.04,3.041,6,10,1.21,18.03999900817871,140.0,-0.000618812395259738,,,,,,,,,,,,1
2025-11-09T23:41:20.388509+00:00,4012.095166692,-7.2823509,112.7923509,18.04,3.042,6,10,1.21,18.03999900817871,140.0,-0.001899423194117844,,,,,,,,,,,,1
2025-11-09T23:41:20.538299+00:00,4012.244956525,-7.2823509,112.7923509,18.04,3.043,6,10,1.21,18.03999900817871,140.0,-0.002809906378388405,,,,,,,,,,,,1
2025-11-09T23:41:20.639182+00:00,4012.34584258,-7.2823509,112.7923509,18.04,3.043,6,10,1.21,18.03999900817871,140.0,-0.002809906378388405,,,,,,,,,,,,1
2025-11-09T23:41:20.783908+00:00,4012.490561298,-7.2823509,112.7923509,18.04,3.044,6,10,1.21,18.03999900817871,140.0,-0.0024014359805732965,,,,,,,,,,,,1
2025-11-09T23:41:20.934439+00:00,4012.641098243,-7.2823509,112.7923509,18.04,3.044,6,10,1.21,18.03999900817871,140.0,-0.0024014359805732965,,,,,,,,,,,,1
2025-11-09T23:41:21.035909+00:00,4012.742563535,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.004045924171805382,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:21.199626+00:00,4012.906292312,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.004045924171805382,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:21.411584+00:00,4013.118246222,-7.2823509,112.7923509,18.04,3.046,6,10,1.21,18.03999900817871,140.0,-0.005735420156270266,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:21.535818+00:00,4013.242475877,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.0063670058734714985,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:21.740631+00:00,4013.44728665,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.006304481998085976,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:21.912750+00:00,4013.619412343,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.006304481998085976,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:22.179745+00:00,4013.886403588,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.00642160652205348,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:22.399803+00:00,4014.106464114,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005820814054459333,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:22.551284+00:00,4014.257943456,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005159097258001566,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:22.737269+00:00,4014.443925238,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005159097258001566,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:22.963547+00:00,4014.670208601,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.004836634267121553,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.094347+00:00,4014.801019201,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.004387215245515108,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.240031+00:00,4014.946702478,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005352514795958996,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.463450+00:00,4015.170118171,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005352514795958996,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.573619+00:00,4015.28028087,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.00505294743925333,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.747849+00:00,4015.454506608,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005761914886534214,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:23.910925+00:00,4015.617594249,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.005761914886534214,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:24.154804+00:00,4015.861465495,-7.2823509,112.7923509,18.04,3.045,6,10,1.21,18.03999900817871,140.0,-0.004605392459779978,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:24.423340+00:00,4016.129998282,-7.2823509,112.7923509,18.04,3.046,6,10,1.21,18.03999900817871,140.0,-0.0021965508349239826,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
2025-11-09T23:41:24.552368+00:00,4016.259030421,-7.2823509,112.7923509,18.04,3.047,6,10,1.21,18.03999900817871,140.0,-0.003044907469302416,4012.712337101,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,,,,1
